racetime_ms,x,y,z,speed,turning,dist_to_next_cp,action
230,171.56239318847656,90.00825500488281,688.0005493164062,13,0.0,889.8015918751875,none
280,171.7513885498047,90.00827026367188,688.0005493164062,15,0.0,889.6315825373089,none
330,171.9800567626953,90.00804138183594,688.0005493164062,18,0.0,889.4258776768053,none
380,172.24864196777344,90.00835418701172,688.0005493164062,21,0.0,889.184321877943,none
440,172.62353515625,90.00946807861328,688.0005493164062,25,0.0,888.8472327676908,none
480,172.9052276611328,90.01036834716797,688.0005493164062,27,0.0,888.5939706554977,up
540,173.375,90.01138305664062,688.0005493164062,30,0.0,888.1716129750598,up
590,173.80960083007812,90.01160430908203,688.0005493164062,33,0.0,887.7808659839245,up
640,174.28335571289062,90.0112075805664,688.0005493164062,36,0.0,887.3549148314895,up
690,174.79588317871094,90.0092544555664,688.0005493164062,39,0.0,886.8940445889014,up
740,175.3459014892578,90.00160217285156,688.0005493164062,42,0.0,886.3991115406285,up
790,175.93331909179688,89.98700714111328,688.0005493164062,45,0.0,885.8701182116446,up
840,176.55941772460938,89.96678161621094,688.0005493164062,48,0.0,885.3060244819767,up
890,177.22634887695312,89.94344329833984,688.0005493164062,51,0.0,884.7051005901169,up
940,177.93727111816406,89.9170150756836,688.0005493164062,54,0.0,884.0645287830662,up
990,178.69656372070312,89.88768005371094,688.0005493164062,57,0.0,883.3804102265736,up
1050,179.67218017578125,89.83165740966797,688.0005493164062,61,0.0,882.5001994115199,up
1090,180.36119079589844,89.78360748291016,688.0005493164062,64,0.0,881.8780573459248,up
1150,181.4503631591797,89.70671081542969,688.0005493164062,67,0.0,880.8947274969946,up
1200,182.40599060058594,89.6647720336914,688.0005493164062,71,0.0,880.0340804436767,up
1250,183.40184020996094,89.61361694335938,688.0005493164062,74,0.0,879.1368637074064,up
1300,184.4379119873047,89.55397033691406,688.0005493164062,77,0.0,878.2031577479771,up
1350,185.5152130126953,89.48790740966797,688.0005493164062,80,0.0,877.2322423144467,up
1400,186.63613891601562,89.43523406982422,688.0005493164062,83,0.0,876.223478874645,up
1460,188.0465545654297,89.40680694580078,688.0008544921875,86,0.0,874.9575472817666,up
1500,189.02711486816406,89.36505889892578,688.0010375976562,89,0.0,874.0760405007178,up
1550,190.2881622314453,89.36658477783203,688.0,92,0.0,872.9462685142818,up
1610,191.8387451171875,89.36443328857422,687.9992065429688,95,0.0,871.5575052582617,up
1660,193.16802978515625,89.3460922241211,687.9990844726562,98,0.0,870.366387393603,up
1710,194.54010009765625,89.350341796875,687.9991455078125,101,0.0,869.1391767656347,up
1760,195.9509735107422,89.33971405029297,687.99951171875,102,0.0,867.876716892382,up
1810,197.37042236328125,89.32589721679688,687.9998168945312,102,0.0,866.6067823055998,up
1860,198.79075622558594,89.30735778808594,688.0001220703125,102,0.0,865.3361653977814,up
1910,200.20779418945312,89.26609802246094,688.0003051757812,102,0.0,864.0671885135603,up
1960,201.6248779296875,89.20823669433594,688.0001220703125,102,1.0,862.7972162353723,up
2010,203.0457305908203,89.13607788085938,688.0088500976562,103,1.0,861.5272232131935,up
2060,204.4767608642578,89.041748046875,688.040771484375,105,1.0,860.2572779243196,up
2120,206.23284912109375,88.89765930175781,688.1356811523438,108,1.0,858.7222983713158,up
2160,207.42587280273438,88.78497314453125,688.2540283203125,110,0.0,857.702943301785,up
2220,209.25296020507812,88.62183380126953,688.5137939453125,112,0.0,856.1786368895703,up
2270,210.80282592773438,88.4862289428711,688.8092651367188,115,0.0,854.9205597853309,up
2320,212.375,88.37000274658203,689.157470703125,117,0.0,853.6689054754291,up
2370,213.96746826171875,88.26199340820312,689.5502319335938,119,0.0,852.421142306152,up
2420,215.5832977294922,88.17898559570312,689.9783935546875,122,0.0,851.171858774614,up
2470,217.2281036376953,88.10736083984375,690.43603515625,124,0.0,849.9125287046718,up
2520,218.8983154296875,88.05640411376953,690.9154663085938,126,0.0,848.6436928103622,up
2570,220.5936737060547,88.02608489990234,691.412353515625,128,0.0,847.3637434370536,up
2630,222.66004943847656,88.01818084716797,692.0267333984375,130,0.0,845.8122612918261,up
2680,224.4066925048828,88.01481628417969,692.5520629882812,132,0.0,844.5059216144425,up
2720,225.82122802734375,88.01335906982422,692.9803466796875,134,0.0,843.4507805982007,up
2770,227.61082458496094,88.01408386230469,693.5249633789062,136,1.0,842.1191688688676,up
2830,229.78392028808594,88.01392364501953,694.2103881835938,137,1.0,840.5160424842446,up
2880,231.6095733642578,88.0146255493164,694.8244018554688,140,1.0,839.1894425098837,up
2930,233.43896484375,88.0172119140625,695.5028076171875,141,1.0,837.8920269516996,up
2980,235.26083374023438,88.02507781982422,696.269775390625,143,1.0,836.6455921267973,up
3030,237.0638885498047,88.03475189208984,697.139404296875,145,0.0,835.4668454018528,up
3080,238.84742736816406,88.0406494140625,698.1044311523438,147,0.0,834.3530387825421,up
3130,240.609130859375,88.04058074951172,699.1607666015625,149,0.0,833.3045717940979,up
3180,242.35800170898438,88.0340805053711,700.2890625,151,0.0,832.3047831584315,up
3230,244.10304260253906,88.02348327636719,701.4727783203125,153,0.0,831.3384695467593,up
3290,246.2002716064453,88.01013946533203,702.9521484375,155,0.0,830.2098867976405,up
3330,247.60292053222656,88.00700378417969,703.9686889648438,157,0.0,829.472145432982,up
3390,249.71954345703125,88.01033020019531,705.5322265625,159,0.0,828.3794087200449,up
3440,251.49868774414062,88.01519012451172,706.865478515625,161,0.0,827.4756481925525,up
3490,253.2924041748047,88.0202407836914,708.2220458984375,162,0.0,826.5755971629914,up
3540,255.0859832763672,88.02417755126953,709.5869140625,162,0.0,825.6847907746312,up
3590,256.87646484375,88.02577209472656,710.9549560546875,162,0.0,824.8032470668757,up
3640,258.6652526855469,88.02477264404297,712.32470703125,162,0.0,823.9290322572629,up
3690,260.4568176269531,88.02188110351562,713.6982421875,163,0.0,823.059387170056,up
3740,262.2683410644531,88.01810455322266,715.087890625,165,0.0,822.1857596937888,up
3790,264.1017150878906,88.01493072509766,716.4953002929688,167,0.0,821.3076617811656,up
3840,265.95648193359375,88.01416778564453,717.9201049804688,169,0.0,820.4256676737739,up
3900,268.2095031738281,88.01698303222656,719.653076171875,172,0.0,819.363418220619,up
3950,270.1097106933594,88.0195083618164,721.1157836914062,174,0.0,818.474691796247,up
4000,272.0306091308594,88.0213623046875,722.59521484375,176,0.0,817.5828070877357,up
4050,273.9725646972656,88.02200317382812,724.0913696289062,178,0.0,816.68763515994,up
4100,275.9359130859375,88.02135467529297,725.6041259765625,179,0.0,815.7890522276425,up
4150,277.92120361328125,88.01976776123047,727.1336669921875,181,0.0,814.8869486414106,up
4200,279.9291076660156,88.01795196533203,728.6792602539062,183,-1.0,813.9806716127172,up
4250,281.9708251953125,88.01659393310547,730.2254638671875,185,-1.0,813.052938929255,up
4300,284.054931640625,88.01670837402344,731.7584838867188,187,-1.0,812.0895022103911,up
4350,286.197265625,88.01998138427734,733.2538452148438,189,-1.0,811.0643035135804,up
4400,288.41259765625,88.02597045898438,734.6858520507812,191,-1.0,809.9512287717678,up
4460,291.17755126953125,88.03858184814453,736.2933349609375,193,-1.0,808.4763988158223,up
4510,293.57269287109375,88.0463638305664,737.5220336914062,195,-1.0,807.1188620064869,up
4560,296.0473327636719,88.04899597167969,738.6422729492188,197,0.0,805.642540533611,up
4600,298.07781982421875,88.04644012451172,739.4690551757812,198,0.0,804.3857354098448,up
4660,301.1996765136719,88.036865234375,740.6008911132812,200,0.0,802.3851509325759,up
4710,303.85595703125,88.02531433105469,741.4708251953125,202,0.0,800.6387976337983,up
4760,306.5461120605469,88.01338958740234,742.2927856445312,203,0.0,798.8438967639152,up
4810,309.26446533203125,88.00629425048828,743.0792846679688,204,0.0,797.0123300617862,up
4860,312.0079650878906,88.00784301757812,743.840576171875,205,0.0,795.1525271355509,up
4910,314.77410888671875,88.01226043701172,744.5862426757812,207,0.0,793.2713950381126,up
4960,317.560791015625,88.01824951171875,745.32177734375,208,0.0,791.3736678268983,up
5010,320.3667297363281,88.0235824584961,746.0513916015625,209,-1.0,789.4626451321318,up
5070,323.7618103027344,88.026611328125,746.9091796875,210,-1.0,787.1441295164628,up
5110,326.0448913574219,88.02609252929688,747.4559326171875,212,-1.0,785.5727816148928,up
5160,328.92425537109375,88.02420806884766,748.0914306640625,213,-1.0,783.5659056370376,up
5220,332.4234313964844,88.02621459960938,748.7412719726562,214,-1.0,781.065848513756,up
5270,335.3766784667969,88.03145599365234,749.1609497070312,215,-1.0,778.8891000144289,up
